Record_ID,Customer_Name,City,State,Region,Category,Sub_Category,Transaction_Date,Quantity,Unit_Price,Discount,Revenue,Profit,Rating,Status
AUT1200,James Wilcox,Lisaburgh,Massachusetts,West,D,Type1,27-12-2023,9,916.87,0.1,1706.7,-492.46,4.6,Pending
AUT1201,James Calderon,Danielmouth,Maine,South,B,Type3,24-11-2023,17,372.4,0.17,2386.4,4867.87,2.7,Cancelled
AUT1202,Sandra Hanson,South Kelseychester,Michigan,East,D,Type1,06-12-2024,15,772.14,0.05,5493.65,382.78,3.1,Cancelled
AUT1203,Nicholas Wilson,Pamelastad,South Carolina,South,B,Type1,09-01-2024,1,378.22,0.25,1564.63,2860.3,3.6,Pending
AUT1204,Michelle Williams,Angelaberg,Alabama,West,B,Type3,02-01-2025,1,937.59,0.13,2305.81,3199.35,4.6,Completed
AUT1205,Cynthia Cooper,North Teresaborough,California,East,D,Type3,24-04-2026,13,295.58,0.26,9011.6,3293.48,1.3,Pending
AUT1206,Paula Hatfield,Spencehaven,New Hampshire,North,D,Type1,25-04-2025,15,501.87,0.14,4222.24,934.49,3.4,Completed
AUT1207,Kenneth Johnson,South Michael,Delaware,South,D,Type2,27-08-2023,18,16.77,0.02,7614.09,1090.08,1.9,Completed
AUT1208,Scott Woods,Lake Samanthafurt,Connecticut,South,A,Type2,09-05-2025,8,248.99,0.29,805.84,-136.86,4.8,Completed
AUT1209,Joy Spence,New Rachel,Pennsylvania,South,B,Type2,08-04-2025,11,160.23,0.02,8824.98,3344.12,1.1,Pending
AUT1210,Laura Fernandez,North Melinda,Alabama,North,C,Type3,17-12-2024,18,717.59,0.1,6167.01,,3.7,Completed
AUT1211,Debra Harrison MD,Cheyenneburgh,Illinois,South,C,Type2,07-09-2025,7,79.64,0.03,6317.39,709.8,1.4,Cancelled
AUT1212,James Howard,Michaelmouth,Michigan,South,A,Type2,07-11-2025,18,604.52,0.05,2400.37,1315.91,1,Completed
AUT1213,Taylor Caldwell,South Bethland,South Dakota,South,C,Type2,17-11-2024,1,197.95,0.11,2962.22,795.71,2.2,Completed
AUT1214,Daniel Ward,Clarkview,Ohio,North,B,Type3,05-05-2024,14,783.13,0.09,4924.32,1547.76,4.2,Pending
AUT1215,Regina Norris,Brandonmouth,New Mexico,West,C,Type1,15-04-2026,9,663.83,0.25,7232.19,920.35,2.2,Completed
AUT1216,Mark Smith,West Adammouth,Illinois,East,B,Type2,05-11-2023,17,794.54,0.27,2777.98,2474.26,4.8,Completed
AUT1217,Christopher Anderson,Lake Michaelside,Vermont,North,B,Type3,13-06-2024,13,113.71,,8561.32,1224.27,3.5,Completed
AUT1218,Christy Dixon,South John,Washington,North,D,Type2,07-10-2024,17,744.58,0.23,9831.42,1259.25,4.5,Cancelled
AUT1219,Justin Craig MD,New Jeremyberg,Oregon,East,A,Type3,02-06-2025,12,397.99,0.06,5184.44,3828.16,3.6,Cancelled
AUT1220,Kevin Clayton,West Williamfort,Georgia,North,B,Type3,04-06-2024,15,585.74,0.04,6490.94,3236.91,3.9,Completed
AUT1221,Victoria Rodriguez,Wandaberg,Tennessee,East,D,Type1,23-09-2025,7,68.89,0.06,9500.28,1799.92,2.2,Cancelled
AUT1222,Kimberly Adams,Mendozaview,Florida,West,A,Type3,19-08-2024,18,577.39,0.16,6487.87,1881.56,3.4,Completed
AUT1223,Matthew Adams,Gallagherport,North Carolina,South,D,Type2,16-02-2025,4,675.2,0.28,6570.87,3439.55,5,Cancelled
AUT1224,Heather Jones,Lake Angela,South Dakota,South,D,Type2,06-09-2025,13,995.91,0.27,605.57,2161.42,2.5,Cancelled
AUT1225,Tina Daniel,Michaelfurt,Florida,East,C,Type3,02-11-2023,16,898.44,0.16,7175.33,4008.93,2,Pending
AUT1226,April Avila,Olsonville,Louisiana,North,D,Type1,10-01-2026,3,486.69,0.28,4939.95,1867.39,2.4,Completed
AUT1227,Kristin Hall,Robertland,Utah,South,D,Type3,28-08-2024,9,278.52,0.12,6621.22,4731.14,3.9,Pending
AUT1228,Nicole Lowery,Michelleton,Michigan,North,B,Type2,19-02-2025,16,154.61,0.23,7853.39,,1.5,Completed
AUT1229,Kelli Pierce,New Barbara,Arkansas,South,C,Type3,27-05-2024,15,574.06,0.05,5407.05,1979.52,4.3,Cancelled
AUT1230,Lisa Edwards,Torresburgh,Rhode Island,East,C,Type2,02-12-2024,17,465.63,0.26,2547.7,3299.88,1.8,Cancelled
AUT1231,Daniel Gonzalez,Annville,Delaware,South,C,Type1,18-11-2023,19,552.93,0.26,8553.57,4356.12,3.4,Completed
AUT1232,Julian Flynn,Thompsonborough,Missouri,North,D,Type2,26-01-2024,8,484.95,0.29,8207.3,-46.3,1.5,Cancelled
AUT1233,Janice Brown,,Washington,North,B,Type1,22-05-2025,9,903.74,0.15,1454.88,557.38,2.4,Pending
AUT1234,Darren Reeves,Lanehaven,Massachusetts,South,C,Type3,01-02-2024,10,744.1,0.17,3678.42,2128.51,2,Pending
AUT1235,Sandra Rojas,South Jamestown,California,South,B,Type2,17-02-2024,5,217.2,0.09,8745.33,973.89,3.7,Completed
AUT1236,Jerome Rogers,Thomasshire,Florida,North,C,Type3,11-01-2025,16,632.63,0.29,7942.76,2864.28,3.4,Completed
AUT1237,Joseph Mitchell,Jesseberg,Tennessee,South,B,Type3,15-04-2026,7,480.73,0.06,8997.97,4826.01,2.2,Pending
AUT1238,Paula Robbins,North Davidtown,North Carolina,East,C,Type1,14-02-2026,7,810.45,0.25,1960.4,411.47,4.4,Cancelled
AUT1239,Courtney Perkins,West Michael,North Carolina,South,D,Type3,07-08-2025,12,813.64,0.24,5557.55,3161.96,4.9,Cancelled
AUT1240,Rhonda Moore,Castroport,Idaho,South,C,Type1,01-12-2025,16,225.2,0.03,4805.86,4300.89,3.3,Completed
AUT1241,Lisa Alvarez,Tammyside,Missouri,East,D,Type2,04-06-2023,9,503.29,0.02,2187.65,3931.98,1.2,Completed
AUT1242,Eric Green,Karenfurt,New Mexico,North,B,Type3,09-03-2024,14,544.47,0.03,5068.79,588.33,3.8,Completed
AUT1243,Sean King,Ramoshaven,Kentucky,South,A,Type1,07-12-2024,3,350.91,0.29,2703.04,2224.47,5,Pending
AUT1244,Louis Vargas,Davidfurt,South Carolina,East,D,Type3,12-12-2024,4,15.64,0.08,7931.06,3571.2,4.7,Pending
AUT1245,Dawn Cox,North Shawnastad,Montana,South,D,Type2,28-09-2025,16,994.59,0.25,9630.62,2069.1,1.7,Completed
AUT1246,Kelly Robertson,Markshire,Vermont,South,C,Type3,13-06-2023,12,276.47,0.05,8198.92,1787.17,2.1,Cancelled
AUT1247,Valerie Watson,East Roy,Virginia,East,B,Type3,04-09-2024,9,713.47,0.09,7132.82,3257.59,2.4,Cancelled
AUT1248,Heidi Jones,Jenniferside,Oregon,West,D,Type3,23-06-2025,14,888.49,0.2,5745.73,-256.47,2.4,Pending
AUT1249,Karen Blackburn,New Diana,Wyoming,East,B,Type3,05-12-2024,1,265.28,0.1,1616.43,103.32,2.5,Completed
AUT1250,Melissa Curry DDS,Jessicaside,Tennessee,North,C,Type3,20-04-2025,1,836.77,0.24,9855.17,4290.5,3.7,Pending
AUT1251,Michelle Smith,New Dennis,Kansas,East,D,Type2,24-10-2023,6,78.01,0.15,4583.94,2103.19,1.6,Cancelled
AUT1252,Leonard Blake,,Arkansas,East,C,Type2,12-06-2025,18,656.33,0.05,1102.15,204.98,2.3,Cancelled
AUT1253,Mr. Keith Edwards,South Joshua,Delaware,West,C,Type2,19-09-2023,2,325.2,0.09,3170.58,3934.96,3.7,Pending
AUT1254,Wesley Martin,West Theresafurt,Missouri,East,B,Type3,22-03-2025,1,504.16,0.18,9775.76,364.76,1.2,Cancelled
AUT1255,Jacqueline Kennedy,West Joanborough,West Virginia,East,A,Type2,17-10-2023,15,973.69,0.13,381.84,3836.42,3.4,Completed
AUT1256,Jillian Johnson,North Mike,Wyoming,East,A,Type3,31-10-2025,9,545.5,0.16,2162.43,3616.9,3.4,Cancelled
AUT1257,Sandra Watson,North Jessemouth,Maine,West,A,Type1,25-10-2024,12,697.14,0.09,7056.18,1949.9,1.7,Pending
AUT1258,Brian Mcdaniel,Lake Collin,Utah,North,D,Type2,01-06-2024,17,863.4,0.12,7317.08,3881.29,4.6,Cancelled
AUT1259,Makayla Wright,Stephenland,New Hampshire,South,D,Type1,21-04-2024,3,50.26,0.15,6845.21,1991.17,3.6,Pending
AUT1260,Heather Green,South Shellyberg,Idaho,South,D,Type3,12-08-2024,8,200.65,0.08,5077.83,3167.71,1.5,Cancelled
AUT1261,Stephen Hernandez,Househaven,Georgia,West,D,Type2,27-11-2023,7,831.98,0.08,2239.67,3952.55,2.7,Completed
AUT1262,Savannah Burton,New Cassandra,Ohio,East,D,Type1,04-03-2025,15,131.36,0.15,2590.29,2102.85,4.9,Completed
AUT1263,Lauren Adams,New Matthewchester,Connecticut,East,D,Type2,27-03-2026,10,289.11,0,2297.09,1332.22,4.9,Completed
AUT1264,Lauren Austin,Alvaradofort,Massachusetts,East,A,Type3,23-12-2025,18,746.31,,9945.2,4187.47,4.7,Pending
AUT1265,Tristan Reyes,Burnsmouth,Nebraska,South,C,Type3,17-09-2023,1,303.31,0.03,970.38,1514.87,4.3,Cancelled
AUT1266,Rebecca Hopkins,North Tyler,New York,North,D,Type2,29-01-2025,7,609.65,0.01,7614.99,-135.85,2.1,Pending
AUT1267,Diana Murphy,Kimberlyview,Alaska,East,B,Type1,19-10-2025,8,144.6,0.09,8157.54,4304.06,4.4,Pending
AUT1268,Amanda Swanson,Thomasborough,Ohio,West,A,Type2,27-06-2024,9,584.47,0.12,308.39,359.3,3.1,Completed
AUT1269,Shelly Wheeler,Julialand,New York,East,D,Type3,11-06-2025,10,107.37,0.06,116.82,4904.59,4.4,Cancelled
AUT1270,Dr. Michael Holloway,Pittstown,New Jersey,South,C,Type3,09-01-2025,6,95.31,0.17,7182.07,53.84,4.2,Cancelled
AUT1271,Jill Phillips,West Antonio,Arkansas,East,B,Type1,17-09-2023,17,528.35,0.04,9723.16,3617.78,4.3,Cancelled
AUT1272,Gary Foley,Evanberg,Tennessee,West,C,Type1,31-07-2024,17,169.83,0.09,4355.34,806.54,1.2,Completed
AUT1273,Shawn Williams,Jacksonport,Maryland,West,D,Type1,16-01-2024,19,682.24,0.28,8116.14,3297.33,4,Completed
AUT1274,Christine Sanchez,North Michaelhaven,Louisiana,East,D,Type2,27-03-2025,9,817.94,0.1,6947.44,2070.88,3.3,Completed
AUT1275,Joseph Morrow,Marshfort,Hawaii,West,D,Type3,16-05-2024,10,63.06,0.24,1479.91,1643.28,1.4,Completed
AUT1276,Michelle Mullins,Hernandezside,Idaho,East,D,Type1,21-11-2024,5,240.92,0.22,3201.99,3180.06,3.5,Cancelled
AUT1277,Anna Shaffer,Port Derrick,California,South,D,Type1,08-04-2025,16,986.71,0.08,8929.18,2187.61,5,Pending
AUT1278,Janice Hunt,Ewington,Nevada,South,A,Type2,30-08-2024,15,382.76,0.06,7698.7,3971.52,2.2,Pending
AUT1279,Bryce Burns,North Michaelmouth,Kansas,West,A,Type2,14-09-2023,17,507.8,0.13,250.77,800.79,4.5,Completed
AUT1280,Zachary Moore,Barnesfort,West Virginia,South,A,Type3,01-05-2025,15,779.7,0.28,4284.6,535.25,2.9,Completed
AUT1281,Steven Porter,Amymouth,Oklahoma,South,B,Type3,19-07-2023,19,790.08,0.05,844.51,1465.83,3.7,Cancelled
AUT1282,Michael Davis,South Jennifermouth,New Hampshire,South,D,Type1,07-05-2025,19,247.28,0.09,1399.95,1489.16,3.2,Completed
AUT1283,Michael Berger,Martinezside,Hawaii,West,B,Type2,06-11-2024,15,947.68,0.02,6864.61,4089.06,3.3,Completed
AUT1284,Debra Fox,West Morgan,Oklahoma,North,A,Type1,26-12-2025,2,595.95,0.19,6432.92,4669.8,3.4,Completed
AUT1285,Glenn Smith,New Mitchell,Massachusetts,East,B,Type2,31-01-2024,6,723.49,0.04,442.47,3216.14,3.1,Pending
AUT1286,Michael Rivera,,Kentucky,South,D,Type1,26-04-2024,11,377.07,0.11,3878.23,2295.78,3.7,Pending
AUT1287,Derek Carlson,Mariaview,Idaho,South,B,Type1,05-10-2024,19,382.95,0.19,2442.16,2637.64,4.1,Completed
AUT1288,Hailey Crawford,New Nancy,Maryland,North,D,Type2,05-02-2025,11,87.38,0.2,8054.59,1289.7,2.5,Completed
AUT1289,Brian Mccarthy,Lake Nicholas,Hawaii,West,C,Type3,28-02-2025,8,950.97,0.16,4487.19,3643.34,1.3,Completed
AUT1290,Dana Bishop,North Kelly,Idaho,North,A,Type3,13-05-2025,14,679.64,0.03,3807.11,3899.37,1.9,Pending
AUT1291,Daniel Hamilton,Phyllisport,Utah,North,B,Type3,12-02-2026,4,612.81,0.22,4769.69,189.94,1.7,Cancelled
AUT1292,Laura Johnston,Christopherfurt,Rhode Island,South,C,Type2,06-08-2023,2,479.5,0.06,8132.23,1393.86,2.6,Cancelled
AUT1293,Caitlyn Gonzalez,Scottfort,Arkansas,North,C,Type1,21-03-2024,12,318.2,0.2,3547.11,1080.67,3.9,Completed
AUT1294,Joshua Hebert,Michaelmouth,South Dakota,West,C,Type2,14-06-2024,6,35.36,0.24,6190.08,4203.25,4.2,Completed
AUT1295,Cindy Palmer,,Connecticut,North,D,Type2,02-05-2024,10,533.48,0.1,1324.77,4272.87,3.4,Cancelled
AUT1296,Keith Williams,Sanchezport,Kentucky,East,B,Type3,13-06-2023,8,938.79,0.11,5628.67,4129.38,1.6,Completed
AUT1297,Alex Johnson,Elizabethchester,Oklahoma,South,C,Type3,25-02-2026,9,566.09,0.25,6419.55,4217.69,4.6,Cancelled
AUT1298,Mark Bullock,Anthonybury,Virginia,West,B,Type3,05-01-2024,13,556.11,0.21,2404.76,4093.26,4.1,Completed
AUT1299,Victoria Newman,Perezton,Colorado,West,B,Type1,03-08-2024,4,682.68,0.17,4218.7,1942.47,4,Completed
AUT1300,Laurie Hebert,Stevenville,Massachusetts,East,C,Type2,29-05-2025,13,914.95,0.09,5968.32,3135.89,3.5,Completed
AUT1301,Gary Robertson,Jacobton,Mississippi,North,A,Type1,21-06-2025,16,29.64,0.17,3481.71,,1.9,Completed
AUT1302,Rebecca Howard,North Douglasborough,New Jersey,East,B,Type3,31-08-2025,1,848.21,0.22,1566.42,2329.59,4,Cancelled
AUT1303,Tyler Morrison,Vickiemouth,Ohio,South,A,Type3,08-04-2025,15,171.67,0.02,441.72,3599.83,4.2,Completed
AUT1304,Victoria Moore,South Chaseberg,New Hampshire,South,A,Type3,18-07-2024,19,486.77,0.15,3781.04,985.74,1.5,Pending
AUT1305,Brooke Hall,East Danielle,Ohio,West,A,Type1,22-11-2024,10,145.59,0.05,453.26,1381.36,2.4,Completed
AUT1306,Haley Fowler,Kerryland,North Carolina,South,D,Type3,01-10-2025,2,178.98,0.3,2725.27,3560.06,1.7,Completed
AUT1307,Michael Hunt,West Jenniferborough,Delaware,East,C,Type2,05-01-2024,4,856.16,0.14,4964.03,605.28,1,Pending
AUT1308,Jeffery Salazar,Lifurt,New York,North,B,Type3,04-10-2025,2,986.76,0.06,4615.36,484.34,1.4,Completed
AUT1309,Hunter Stephenson,Edwardsborough,Idaho,West,D,Type1,28-03-2024,13,135.12,0.11,5549.52,843.09,1.3,Cancelled
AUT1310,Julie Shea,West Derrick,Florida,East,D,Type1,10-04-2025,18,383.61,0.02,5087.6,,2.3,Completed
AUT1311,Allison Mckinney,Morrisborough,Arizona,North,D,Type1,09-02-2025,18,170.78,0.16,4803.48,4457.12,2.3,Completed
AUT1312,Mark Huang,South Robertshire,Colorado,West,C,Type3,02-08-2025,3,155.26,0.22,2487.56,,2.7,Cancelled
AUT1313,Kevin Lee,East Sarah,Oregon,South,C,Type2,01-06-2023,5,358.67,0.22,795.89,3985.35,3.1,Cancelled
AUT1314,Brandon Jimenez,Smithmouth,Hawaii,West,D,Type3,17-05-2024,7,353.17,0.27,1023.82,4337.19,1.2,Completed
AUT1315,Mr. Alex Stevens Jr.,Burnsfurt,Hawaii,West,D,Type2,15-12-2023,3,350.28,0.17,5915.43,1619.63,3.2,Pending
AUT1316,Olivia Reed,Reynoldsmouth,Maryland,North,C,Type2,12-09-2025,8,703.73,0.22,7444.99,3976.61,4,Pending
AUT1317,Victor Moss,South Katie,Texas,West,B,Type1,14-05-2025,6,32.17,0.22,752.78,1084.17,3.6,Pending
AUT1318,Judy Sanchez,West Samuel,Tennessee,North,A,Type1,14-08-2023,6,206.33,0.05,8839.06,4820.01,1.2,Cancelled
AUT1319,Anthony Lyons,Alishatown,New York,West,C,Type2,24-12-2024,2,749.71,0.17,8803.74,2464.43,3.7,Cancelled
AUT1320,Jacob Nelson,Codymouth,Illinois,East,A,Type3,25-01-2024,8,704.19,0.24,6972.27,4128.18,1.9,Pending
AUT1321,Mitchell Johnson,East Ianview,Virginia,South,B,Type3,04-08-2025,13,406.7,0.23,5155.07,4009.76,1.8,Cancelled
AUT1322,Angela Singleton,Williamsland,Utah,North,A,Type3,12-01-2026,10,742.42,,493.61,4648.27,1.3,Pending
AUT1323,Dorothy Lewis,Port Seth,Wyoming,West,B,Type3,21-02-2026,5,374.01,0.02,5001.02,2726.45,4,Cancelled
AUT1324,Raymond Norris,Ericland,Delaware,East,D,Type3,04-11-2024,6,448.96,0.17,6639.25,4166.9,4,Pending
AUT1325,John Wallace,Jamesburgh,Arizona,South,B,Type1,08-12-2024,3,798.87,0.18,9392.67,4773.62,2.7,Cancelled
AUT1326,Jill Scott,Vaughanmouth,Oregon,West,D,Type1,29-09-2025,10,193.64,0.19,679.72,1195.5,1.4,Completed
AUT1327,Kelly Taylor MD,South Phillip,Vermont,East,B,Type3,31-03-2024,8,618.84,0.26,7530.8,-69.02,2.3,Cancelled
AUT1328,Erica Flores,East Shannon,New York,North,A,Type1,17-07-2025,16,683.96,0.26,6364.88,421.75,1.3,Pending
AUT1329,Erica Russo,East Travismouth,Colorado,West,A,Type2,05-07-2023,1,236.97,0.27,5927.33,1416.24,4.7,Cancelled
AUT1330,Travis Townsend,Victorport,Maryland,West,D,Type3,30-10-2023,16,98.64,0.2,423.65,1294.8,4.7,Cancelled
AUT1331,Gabriela Brennan,South Jenniferborough,Arkansas,West,D,Type2,21-01-2025,17,220.57,0,471.87,39.06,4.2,Pending
AUT1332,Michael Martinez,Davidborough,Illinois,East,D,Type3,13-10-2023,18,605.53,0.17,6808.58,4400.25,1.5,Pending
AUT1333,Lisa Steele,Josephview,Utah,South,A,Type3,31-10-2025,2,755.62,0.08,1878.59,2810.34,1.6,Pending
AUT1334,Holly Fernandez,East Scottstad,Virginia,East,A,Type3,09-08-2025,12,176.25,0.13,8347.34,4182.55,3.8,Pending
AUT1335,Matthew Rojas,Krystalstad,Iowa,North,D,Type1,24-04-2025,13,184.67,0.04,4454.47,-317.93,2.8,Pending
AUT1336,Allison Luna,,Alabama,North,D,Type3,07-03-2026,16,96.87,0.2,2155.14,1519.98,1.7,Completed
AUT1337,Christopher Lane,Annahaven,Maine,North,C,Type3,04-07-2025,1,808.36,0.18,8577.59,1718.85,2,Completed
AUT1338,Rachel Wilkins,East Danielfurt,Vermont,West,D,Type3,22-11-2025,6,118.72,0.16,2234.02,1446,3.2,Cancelled
AUT1339,Vicki James,Christopherport,Nevada,East,B,Type1,23-12-2023,11,826.95,0.13,5966.53,4349.84,2.5,Cancelled
AUT1340,Julie Harrison,Allisontown,Rhode Island,West,A,Type1,13-05-2024,4,889.23,0.11,4654.86,2151.18,3.1,Completed
AUT1341,Joshua Hahn,Millerton,New Jersey,West,B,Type2,07-07-2023,17,498.1,0.13,6687.66,1999.17,4.3,Cancelled
AUT1342,Colleen Bender,South Sharonborough,New Hampshire,North,B,Type2,20-09-2024,3,171.34,0.19,3430.05,4941.47,1,Cancelled
AUT1343,Travis Perry,Jaredville,Indiana,North,B,Type2,14-03-2025,18,965.15,0.05,3277.15,1164.86,1.2,Pending
AUT1344,Brittney Lee,Port Christopherhaven,Michigan,West,D,Type3,19-12-2025,8,948.69,0.01,6245.54,990.21,1,Cancelled
AUT1345,David Cooper,South Jacob,Maine,West,A,Type2,06-06-2023,18,229.38,0.11,9760.18,992.76,2.9,Pending
AUT1346,Julia Simmons,West Angelaton,Connecticut,East,D,Type2,13-08-2025,15,291.43,0.04,9583.94,-262.51,4.2,Pending
AUT1347,Patrick Johnson,Scottburgh,Maine,West,C,Type3,13-05-2024,12,105.66,0.19,701.7,3894.28,1.9,Pending
AUT1348,Daniel Jones,Hutchinsonchester,Tennessee,West,B,Type3,13-05-2024,8,798.06,0.17,5836.09,1254.49,1.9,Cancelled
AUT1349,Nicole Farmer,Thomasstad,Colorado,East,D,Type3,29-08-2024,4,675.34,0.3,294.96,4990.1,2.4,Pending
AUT1350,Jacqueline Hill,Port Edwardtown,California,South,D,Type2,07-06-2025,9,10.83,0,6982.75,-125.07,1.6,Completed
AUT1351,Jennifer Miller,Shawnmouth,Mississippi,North,A,Type2,28-02-2025,8,38.46,0.19,7225.59,2591.99,1.1,Pending
AUT1352,Marco Hutchinson,West Curtishaven,Wisconsin,West,B,Type1,25-08-2024,4,122.94,0.13,2175.95,3105.66,3.5,Cancelled
AUT1353,Brittney Scott,Port Amy,Maryland,South,A,Type3,05-06-2024,19,925.91,0.3,6942.8,3060.69,4.8,Pending
AUT1354,Laura Preston,Yeseniaburgh,Maine,West,A,Type1,09-10-2023,14,91.6,0.2,929.71,1065.9,4.6,Completed
AUT1355,Carrie Porter,Lake Sandra,Alabama,West,C,Type3,16-05-2024,3,295.73,,1456.28,2535.08,1.1,Cancelled
AUT1356,Keith Rogers,Tracyside,Delaware,North,C,Type1,14-08-2023,3,835.08,0.29,5201.19,4283.52,3.2,Completed
AUT1357,Robert Garner,South Johnny,Arizona,West,A,Type1,09-12-2024,15,299.99,0.03,3727.32,-155.26,1.9,Completed
AUT1358,Dawn Williams,Wardbury,Iowa,West,B,Type1,16-09-2023,2,95.47,0.26,9354.1,1466.07,1.2,Cancelled
AUT1359,Rebecca West,South Brandonmouth,North Dakota,East,D,Type1,04-07-2024,15,623.81,0.09,6197.13,2405.12,4.3,Pending
AUT1360,Rachel Morris,Wendyfort,New Jersey,East,A,Type3,15-06-2025,12,566.17,0.11,6905.34,3472.1,3.4,Completed
AUT1361,Samuel Brown,East Danielland,Minnesota,North,D,Type2,29-07-2024,5,692.91,0.26,8299.43,874.97,3.9,Pending
AUT1362,Katherine Gregory,Perezton,Utah,East,D,Type1,29-12-2023,14,499.9,0.17,8243.63,,2.2,Cancelled
AUT1363,Ian Bell,West Christopherport,Alaska,East,A,Type3,17-07-2024,4,995.1,0.17,7714.35,3047.24,4.6,Completed
AUT1364,Michelle Chang,North Jessicaton,Pennsylvania,North,D,Type2,03-12-2023,15,257.28,,7253.23,25.31,3.3,Cancelled
AUT1365,Christina Smith,Lake Destinyland,Florida,South,A,Type1,23-06-2024,16,419.17,0.02,7936.56,3119.09,3.7,Cancelled
AUT1366,Lori Gentry,Bryanburgh,Washington,South,B,Type3,17-12-2025,18,316.47,0.21,683.21,3292.81,3.2,Completed
AUT1367,Victoria Parker,South Amychester,Florida,South,D,Type1,24-06-2023,8,822.18,0.24,6011.57,,4.7,Completed
AUT1368,Mary Dillon,Port Dana,Florida,West,A,Type1,17-06-2024,18,349.75,0.22,6929.96,2859.11,2.5,Cancelled
AUT1369,Raymond Griffin,Lake Michaelfort,New York,South,A,Type1,21-05-2024,8,70.99,0.24,4451.86,3673.92,4.6,Cancelled
AUT1370,William Cantu,Leeville,Hawaii,East,A,Type1,10-06-2024,5,45.2,0.11,8151.21,1707,3.4,Cancelled
AUT1371,Jason Mcdaniel,South Paulaborough,Vermont,West,A,Type1,09-04-2025,10,757.91,0.28,7083.99,,4.4,Pending
AUT1372,Ashley Johnson,South Brittanyberg,Michigan,East,A,Type3,17-06-2025,14,804.5,0.29,898.97,4395.29,3.9,Pending
AUT1373,Angela Hull,,Pennsylvania,South,D,Type1,04-05-2024,1,380.66,0.24,8259.02,2478.47,2.8,Completed
AUT1374,Justin Roberts,East Kathleen,Minnesota,West,B,Type2,10-02-2025,17,398.91,0.24,3577.63,747.6,1.4,Cancelled
AUT1375,Erin Brown,Benjaminport,Connecticut,West,C,Type1,15-09-2024,7,180.57,0.24,4750.21,2006.41,2.6,Pending
AUT1376,Theodore Riggs,New Seanport,New Hampshire,West,C,Type3,07-11-2023,5,377.83,0.07,3265.78,4207.67,4.8,Pending
AUT1377,Anthony Lam,Rioschester,Mississippi,North,B,Type1,26-07-2023,12,281.66,0.13,8747.68,,4.2,Completed
AUT1378,Scott Atkinson,North Jamesmouth,New Mexico,South,D,Type1,02-04-2024,5,819.98,0.04,3953.99,4009.76,1.3,Cancelled
AUT1379,Angel Mendoza,Williamsstad,Kansas,East,C,Type3,21-02-2026,13,386.28,,9283.17,222.76,1.2,Cancelled
AUT1380,William Ortega,Figueroamouth,Wyoming,West,C,Type3,24-06-2024,4,844.91,,8918.39,3590.47,1.3,Cancelled
AUT1381,Scott Brown MD,Cathyshire,West Virginia,North,A,Type1,17-01-2025,15,175.83,0.01,5526.83,4441.69,1.2,Cancelled
AUT1382,Rhonda Williams,Port Shellyshire,Iowa,East,B,Type3,19-02-2026,4,441.5,0.2,3376.29,2542.09,4.8,Cancelled
AUT1383,Jacob Blackburn,Donaldborough,Minnesota,East,D,Type2,24-05-2026,3,120.29,0.03,639.7,-332.39,4,Cancelled
AUT1384,Lauren Green,Colleenhaven,Connecticut,East,A,Type2,21-02-2025,9,995.27,0.18,382.86,1157.57,4.8,Completed
AUT1385,Thomas Greene,Lake Stacyburgh,Alaska,East,A,Type2,29-04-2026,3,605.46,0.12,8487.78,149.86,1.7,Completed
AUT1386,Kenneth Smith,West Scottbury,Minnesota,East,C,Type3,17-04-2024,19,367.91,0.23,6280.71,,3,Pending
AUT1387,Breanna Wright,Oconnellport,Texas,North,B,Type2,30-05-2024,16,498.37,0.29,2939.93,3622.6,3.5,Completed
AUT1388,Spencer Braun,North Kent,Oklahoma,North,B,Type2,09-07-2024,7,34.21,0.14,1972.94,74.19,4.9,Pending
AUT1389,Jessica Smith,Adamborough,North Carolina,West,C,Type1,04-11-2024,3,105.89,0.13,754.02,193.92,3,Pending
AUT1390,Emily Murillo,Stevemouth,Montana,East,D,Type2,27-10-2025,4,784.52,0.06,4303.39,216.82,1.6,Completed
AUT1391,Kenneth Glover,Nolanview,New Mexico,East,D,Type2,26-09-2024,8,410,0.02,3561.5,1418.81,4.1,Pending
AUT1392,John Smith,Deniseborough,North Dakota,East,C,Type1,19-07-2023,13,249.18,0.1,4465.97,381.97,1.3,Completed
AUT1393,Jared Frank,Tammymouth,Arkansas,South,A,Type2,29-07-2023,13,60.19,0.14,4977.42,2089.75,1.9,Cancelled
AUT1394,Lori Owen,West Garytown,Louisiana,South,C,Type2,19-12-2025,9,779.88,0.23,6463.12,-335.02,4.5,Cancelled
AUT1395,Donald Bell,West Wesleyfort,Ohio,North,D,Type1,11-07-2025,7,370.84,0,3442.45,3624.21,4.8,Pending
AUT1396,Paul Randall,North Sandra,Wyoming,East,D,Type3,15-02-2024,12,812.72,0.18,464.15,2323.32,4.9,Completed
AUT1397,Nathan Turner,,Arizona,West,D,Type1,11-03-2025,4,96.23,0.12,4796.8,3642.63,1.8,Pending
AUT1398,Gary Jimenez,Bakerport,South Carolina,North,A,Type3,06-05-2026,2,326.19,0.05,5620.59,2124.81,3.2,Completed
AUT1399,Douglas Ramos,South Kellychester,Colorado,East,D,Type1,26-01-2024,13,653.54,0.16,2428.84,-140.31,2.8,Pending
AUT1400,Jordan Olson,Teresaport,Delaware,West,C,Type2,11-06-2025,7,280.21,0.27,3271.16,772.11,3.8,Cancelled
